company_name,cin,url,company_status,registered_address,paid_up_capital,query_text
SHREE COKE MANUFACTURING COMPANY PRIVATE LIMITED,U23101WB2010PTC153439,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"50, CHOWRINGHEE ROAD, IISCO HOUSE, BLOCK-B   10TH FLOOR, ROOM NO- 40,KOLKATA,Kolkata,West Bengal,700071-India",54853000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
SAFE CARGO MOVERS PRIVATE LIMITED,U74999WB2011PTC168764,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"7/11/A, BIJOYGARH COLONY   JADAVPUR,KOLKATA,Kolkata,West Bengal,700032-India",5036550,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
J THOMAS INVESTMENT SERVICES PVT LTD,U65999WB1992PTC055772,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"11 R N  MUKHERJEE ROAD,KOLKATA,Kolkata,West Bengal,700001-India",5001000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
FCGL INDUSTRIES LIMITED,U51109WB1993PLC057531,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"22 CAMAC STREET,BLOCK-C, 5TH FLOOR,   W.E.F.18.03.2005,SHAKESPEARE SARANI,,KOLKATA,West Bengal,700016-India",50004000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
RANG SUPER SHOPPING PRIVATE LIMITED,U51101WB2008PTC124592,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"101/1 FEEDAR ROAD   PO & PS : BELGHARIA,KOLKATA,West Bengal,700056-India",5000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
AGARWAL STEEL COMPLEX LTD.,L27106WB1973PLC028640,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"3A SHAKESPEARE SARANI,KOLKATA,Kolkata,West Bengal,700017-India",5000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Listed
RDG INTERIOR DECORATION EXTERIOR ARCHITECTURE PRIVATE LIMITED,U74994WB1999PTC088977,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"344/4, GROUND FLOOR   N S C BOSE ROAD,Kolkata,Kolkata,West Bengal,700047-India",5000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
KALMESHWAR INVESTMENTS PVT LTD,U65993WB1990PTC048598,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"CHATTERJEE INTERNATIONALCT33 A  J L  NEHRU ROAD,KOLKATA,West Bengal,000000-India",5000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
PRIYAM MOTORS SALES PRIVATE LIMITED,U50102WB2003PTC097017,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"8C/1P JOGODYAN LANE,KOLKATA,West Bengal,700054-India",5000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
PROGRESSIVE METERS PRIVATE LIMITED,U33111WB2013PTC197828,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"Flat No. 2C, 2nd Floor, Urvashi Apartments,   3  Hungerford Street,,Kolkata,Kolkata,West Bengal,700017-India",5000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
RKDS EXPORTS PRIVATE LIMITED,U51909WB2007PTC120815,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"100A, N. S. C. BOSE ROAD,KOLKATA,West Bengal,700040-India",5000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
KAYAN UDYOG LTD,U28121WB1969PLC027497,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"107A  RAJA DINENDRA STREET,KOLKATA,West Bengal,700007-India",4993000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SUBH CHINTAK TRADERS PVT.LTD.,U51909WB1995PTC067434,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"161/1 MAHATMA GANDHI ROADROOM NO-12A GROUND FLOOR   P.S.JORASANKO,KOL,West Bengal,700007-India",4984000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SASA MUSA SUGAR WORKS PRIVATE LIMITED,U15432WB1933PTC007599,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"MERCANTILE  BUILDING,  9/12   LALBAZAR STREET,,KOLKATA,West Bengal,700001-India",4956300,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GALLIUM DEALER PVT. LTD.,U51909WB1995PTC067670,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"15/B CLIVE ROW,KOLKATA,West Bengal,700001-India",4904100,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GMD ENTERPRISES PRIVATE LIMITED,U23201WB1997PTC085051,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"6, RAJANI SEN ROAD,,KOLKATA,West Bengal,700026-India",4888000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
STEEL PLANTECH ENGINEERING INDIA PRIVATE LIMITED,U74999WB2011PTC168478,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"INFINITY BENCHMARK, 14TH FLOOR, BLOCK - EP & GP,   SECTOR-V, SALT LAKE CITY,KOLKATA,West Bengal,700091-India",4800000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
APARNA POLYFLEX PRIVATE LIMITED,U25209WB2000PTC160635,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"155, Lenin Sarani   4th Floor, Room No.402,Kolkata,Malda,West Bengal,700013-India",4640000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
RADICE ISPAT (INDIA) LIMITED,L27110WB1955PLC022172,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"2 N C DUTTA SARANI SAGAR ESTATE 6TH FLOOR,KOLKATA,West Bengal,700001-India",46052220,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Listed
SANWARIA CREATION PRIVATE LIMITED,U27100WB1994PTC065899,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"1B   RAJA SUBODH MULLICK SQUARE,KOLKATA,West Bengal,700013-India",4550080,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SKY INFRA LOGISTICS PRIVATE LIMITED,U63090WB2004PTC097876,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"Rajshree Appartments   6, Hastings Park Road, P.S. Alipore,kolkata,Kolkata,West Bengal,700027-India",4500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
AKARSH HOLDINGS LIMITED,U67120WB1998PLC087739,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"6 LYONS RANGE   HARE STREET,KOLKATA,West Bengal,700001-India",45000000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
PATTON LIMITED,U51491WB1983PLC035926,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"3C CAMAC STREET,KOLKATA,West Bengal,700016-India",44711000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
MANIKARAN VINCOM PRIVATE LIMITED.,U51109WB2008PTC122141,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"9/A/1B, Chetla Road   Kolkata,Kolkata,Howrah,West Bengal,700027-India",4454000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
UPAHAR AGRO INDUSTRIES LIMITED,U74999WB2011PLC169634,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"4TH FLOOR   5, KHAIRU PLACE,KOLKATA,Kolkata,West Bengal,700072-India",4362000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
TASTY AGRO PRODUCTS PVT.LTD.,U01409WB1996PTC079854,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"15 KIRTIBAS MUKHERJEE ROAD,KOLKATA,West Bengal,700067-India",4351400,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
FORT WILLIAM INDUSTRIES LTD.,U51909WB1911PLC002073,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"14 NETAJI SUBHASH ROAD,KOLKATA,West Bengal,700001-India",42565000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
SAI ELECTROCASTING LIMITED,U31901WB1998PLC099642,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"Premlata Building, 39, Shakespeare Sarani,   3rd Floor,,KOLKATA,West Bengal,700017-India",42349500,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
INTRANS ENGINEERING LIMITED,U26999WB1995PLC075183,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"F-192, Chowdhuri Para Road   Near Rail Gate No 3, Belgharia,Kolkata,Kolkata,West Bengal,700056-India",41660570,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
BERHAMPUR FINANCE & LEASING PRIVATE LIMITED,U65999WB1998PTC088039,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"ROOM NO.2B, PUSPANJALI CHAMBERS,   9/2A,TOPSIA ROAD (S) , GOVIND KARTICK RO,AD,,KOLKATA,West Bengal,700046-India",40384000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
HISCO STEEL PVT LTD,U27108WB1978PTC031410,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"8B  RAJENDRA DEB ROAD,KOLKATA,West Bengal,700007-India",4021000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
WB PRECISION ENGINEERING SOLUTIONS PRIVATE LIMITED,U72200WB2006PTC111278,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"1B PAL STREET   KOLKATA -4,KOLKATA,West Bengal,700004-India",4000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
A P DEALERS LTD,U51900WB1979PLC032031,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"16A BRABOURNE RD,KOLKATA,West Bengal,700001-India",40000000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
GRAPHITE HOLDINGS LIMITED,U23109WB2001PLC093033,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"KOLKATA,KOLKATA,Kolkata,West Bengal,000000-India",40000000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
GRAPHITE INVESTMENTS LTD,U67190WB1992PLC054398,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"31   CHOWRINGHEE ROAD,KOLKATA,Kolkata,West Bengal,700016-India",40000000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
AMAR PROPERTIES PVT LTD,U45400WB1944PTC011786,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"P-10, NEW HOWRAH, BRIDGE,APPROACH ROAD,,KOLKATA,West Bengal,700001-India",3800000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SARAF IRON FOUNDRY & ROLLING MILLS PVT LTD,U27102WB1977PTC031247,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"28/1 SHAKESPEARE  SARANICALCUTTA,CALCUTTA,West Bengal,000000-India",3735000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
PENGUINE HOSPITALITY PRIVATE LIMITED,U51900WB2010PTC151549,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"8, HO CHI MINH SARANI   GROUND FLOOR,KOLKATA,Kolkata,West Bengal,700071-India",3726000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
KESHAV SPONGE & ENERGY PRIVATE LIMITED,U26942WB1991PTC141633,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"6/2, Moira Street, Halwasiya Mansion,Kolkata,Kolkata,West Bengal,700017-India",36630000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
B & M CHEMICALS PVT LTD,U24119WB1973PTC028695,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"3 WOOD STREET,KOLKATA,West Bengal,700016-India",36042000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
HAPPY VALLEY REALTORS PRIVATE LIMITED,U70101WB2005PTC106035,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"4, FAIRLIE PLACE,   5TH FLOOR,,KOLKATA,Kolkata,West Bengal,700001-India",3482100,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
WINLAM INDUSTRIES LTD,U25209WB1994PLC064972,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"42/1 B B GANGULY ST,KOLKATA,West Bengal,700012-India",3440000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
DEVIKRIPA TRADING PRIVATE LIMITED,U51909WB2003PTC097090,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"308A, RABINDRA SARANI,KOLKATA,Kolkata,West Bengal,700006-India",3410000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
EMPYREAN IMPEX PRIVATE LIMITED,U51109WB2007PTC119360,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"21/1 S.M.ALI ROAD   2ND FLOOR BARRACKPORE,KOLKATA,West Bengal,700120-India",3407000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
DECCAN TRADCOM PRIVATE LIMITED,U74999WB2011PTC162128,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"P-245 C.I.T. Road   Scheme-VIM,Kolkata,Kolkata,West Bengal,700054-India",3350000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SHRIRAMRATHI STEELS PRIVATE LIMITED,U27109WB2006PTC111779,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"BARJORA MOUZA NAMOBANDH SITARAMPUR   P.O. GHUTGORIA,SITARAMPUR,West Bengal,722101-India",33071680,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
SIGMABIT TECHNOLOGY (INDIA) PRIVATE LIMITED,U30007WB1994PTC061671,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"1 RISHI BANKIM CH ROAD EXTNDUM DUM CANTONMENT,KOLKATA,West Bengal,700028-India",3301000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BINDAL LEFIN PVT LTD,U65922WB1992PTC055660,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"4, BALLAV DAS ROAD, ROOM NO. F - 5   1ST FLOOR,KOLKATA,Kolkata,West Bengal,700007-India",32080500,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
MARYN INDUSTRIES PRIVATE LIMITED,U24298WB1997PTC083224,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"78/A, SATYEN ROY ROAD,   1ST FLOOR, BEHALA,KOLKATA,Parganas South,West Bengal,700034-India",31991000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
SAMPURNA SUPPLIERS PRIVATE LIMITED,U51109WB2006PTC110095,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"4, RAM KUMAR RAKHIT LANE,KOLKATA,Kolkata,West Bengal,700007-India",3150000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
TODI TRADES & INVESTMENT PVT LTD,U51109WB1991PTC051861,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"3  PRINCEP STREET,KOLKATA,West Bengal,700072-India",3032000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SUBH LAXMI FINANCIAL SERVICES PVT.LTD.,U51909WB1995PTC073565,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Strike Off,"4 FAIRLIE PL KOL 1 WEF 26092003   HARE ST,HARE ST,West Bengal,000000-India",300920021000,priority seed from uploaded WB master data; status=Strike Off; listing=Unlisted
DREDGE REPAIR COMPANY OF INDIA LTD.,U74999WB1989PLC047952,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"174/E BHUPEN ROY ROADBEHALA,KOLKATA,West Bengal,700034-India",3000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
STEWARTS & LLOYDS OF INDIA LTD,L28999WB1937PLC009099,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"41 CHOWRINGHEE ROADCALCUTTA,CALCUTTA,West Bengal,700071-India",30000000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Listed
KOTHARI METAL CORPORATION LTD,U27101WB1995PLC067265,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"7/1  LORD SIINHA RD,KOLKATA,West Bengal,700071-India",30000000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
ALIPURDUAR ENTERPRISES LTD,U28999WB1984PLC037220,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"201/B,M.G.ROAD,ROOM NO.37,3RD FLOOR   SADA SUKH KATRA,KOLKATA,Kolkata,West Bengal,700007-India",30000000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
KAMINI TEA CO PVT LTD,U51226WB1962PTC025717,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"569 LAKE TERRACE EXTENSION   PS LAKE,KOLKATA,West Bengal,700029-India",2998000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
A W FIGGIS & CO PVT LTD,U51909WB1932PTC015343,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"D-3/5  GILLANDER HOUSE N S,KOLKATA,West Bengal,700001-India",2960000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
JAYA COMPUTERS & SOFTWARES LIMITED,U72900WB1983PLC036144,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"20 OLD COURT HOUSE STREET2ND FLOOR   P S HARE STREET,KOLKATA,West Bengal,700001-India",2848000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
HAPPY TELEKOMS LIMITED,U32204WB1994PLC066894,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"8  CAMAC ST,KOLKATA,West Bengal,700016-India",28451000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
KALPANA PLASTICS PVT. LTD.,U25201WB1988PTC045504,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"MINERVA GARDEN COMPLEX,   THAKUR PUKUR,24 PARGANA SOUTH,West Bengal,000000-India",28240000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
VISA PHARMACEUTICALS PRIVATE LIMITED,U24232WB2010PTC145229,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"71, Canning Street, 4th Floor   A-402/8, Bagree Market,Kolkata,West Bengal,700001-India",2800000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SRI SRI ONKERASHWARA RICE MILL PRIVATE LIMITED,U15312WB1998PTC086542,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"VILL : MADIAN , MALLARPORE   POST : GANPUR,MALLARPORE,Birbhum,West Bengal,731216-India",2740000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SATKRITI INVESTMENT LTD,L65993WB1982PLC034757,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"8, NETAJI SUBHASH ROAD   C-4 GILLANDERS HOUSE,KOLKATA,West Bengal,700001-India",27400000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Listed
KUMARDHUBI ENGINEERING WORKS LTD,U36900WB1944PLC011924,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"4 LYANS RANGE,KOLKATA,West Bengal,000000-India",2730000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
ADYAMA RICE MILL PVT LTD,U15312WB1985PTC039827,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"29-KALNA ROAD  (BADAMTALA)P.O.& DIST-BURDWAN,P.O.& DIST-BURDWAN,Bardhaman,West Bengal,000000-India",26414700,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
HIFAZAT CHEMICALS PVT LTD,U71120WB1940PTC010161,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"1 NEW TARATALA RD,KOLKATA,West Bengal,700088-India",2569000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
ALLIANCE VENTURE CAPITAL ADVISORS LIMITED,U70109WB1997PLC084389,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"28/2 SHAKESPEARE SARANI3RD FLOOR,KOLKATA,West Bengal,700017-India",2500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
CITY DAIRY PRODUCTS PVT LTD,U15209WB1992PTC055531,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"215 OLD CHINA BAZAR STREET,KOLKATA,West Bengal,700001-India",2500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
RESPONSE HOTELS & RESORTS PRIVATE LIMITED,U55101WB2007PTC112828,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"27/1 J. K. PAL ROAD   PO - SAHAPUR, BEHALA,KOLKATA,West Bengal,700038-India",2500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GASTEL INDIA LTD,L29211WB1973PLC028706,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"21 GANESH CHANDRA AVENUE2ND FLOOR,KOLKATA,West Bengal,700013-India",2498000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Listed
BARRACKPORE ENTERPRISES PRIVATE LIMITED,U60231WB2008PTC130799,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"PODDAR POINT, 10TH FLOOR   113 PARK STREET,KOLKATA,Kolkata,West Bengal,700016-India",24078000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
"HOPE,S METAL INDUSTRIES INDIA LTD",U28111WB1958PLC023857,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"P 23 TRANSPORT DEPOT RD,KOLKATA,West Bengal,700017-India",2402140,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
DHANANJAY COMMERCIAL CO LTD,L01132WB1982PLC035477,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"P 35 INDIA EXCHANGE PLACE,KOLKATA,West Bengal,700001-India",2400000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Listed
DEEPEEJAY LTD,U65993WB1979PLC032063,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"33A CHOWRINGHEE ROAD7TH FLOOR,KOLKATA,West Bengal,700071-India",2386000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
MOHAN MOTOR DEALERS PVT LTD,U50103WB2006PTC109383,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"9/12,LALBAZAR STREET,  E BLOCK, 3RD FLR, ROOM NO. 5,KOLKATA,Kolkata,West Bengal,700001-India",2380000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
ADITI HEALTH OILS PRIVATE LIMITED,U74994WB1999PTC089807,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved under section 54,"VILL & P.O  KUCHUT, GROUND FLOOR   PS MEMARI BURDWAN, NEAR RAJBARI,BARDHAMAN,Bardhaman,West Bengal,713407-India",233229100,priority seed from uploaded WB master data; status=Dissolved under section 54; listing=Unlisted
CONCEPT BIOSCIENCES INDIA PRIVATE LIMITED,U85190WB2008PTC127172,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"24/25,DOBSON ROAD   HOWRAH,HOWRAH,Howrah,West Bengal,711101-India",2300000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BRAHMAPOOTRA TEA CO LTD,U01132WB1954PLC021837,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"12 OLD COURT HOUSE ST,KOLKATA,West Bengal,000000-India",2300000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
EVEREST HOLDINGS PVT. LTD.,U65993WB1989PTC047327,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"5 A ROBINSON STREET,KOLKATA,West Bengal,700017-India",22500000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
